CustomerID,Gender,Age,SubscriptionType,MonthlySpend,TotalWatchTime,ComplaintCount,DaysSinceLastLogin,Churn,AvgSessionDuration,NumDevicesUsed,ContentPreferenceScore,ActiveDaysLastMonth,BingeWatchRatio,SkippedContentCount,DiscountReceived,LoyaltyScore,PlatformType,AdInteractionCount,ReferredFriendsCount,SocialMediaMentions
1828,Female,56,Basic,23.22,17,1,16,0,21.43,2,82.0,1,,14,12.62,2.83,Mobile,19.0,4,13
1829,Female,53,Standard,29.24,38,1,55,0,122.96,3,17.0,21,1.81,12,3.63,6.37,Mobile,0.0,4,8
1830,Male,47,Premium,42.96,43,0,12,0,274.51,1,,24,1.79,10,11.64,2.71,TV,32.0,1,1
1831,Female,40,Premium,7.72,5,0,48,1,142.86,2,72.0,11,0.45,2,9.0,4.61,Mobile,32.0,8,19
1832,Male,36,Basic,31.85,41,0,42,1,262.03,3,79.0,27,1.52,16,16.16,2.91,Mobile,15.0,9,13
1833,Female,29,Premium,37.27,26,2,48,0,10.21,4,60.0,1,26.0,4,6.78,4.16,Web,,3,17
1834,Male,32,Standard,49.01,14,0,8,0,153.79,2,84.98627951980968,4,3.5,13,2.0,9.068636444183335,Mobile,10.0,3,17
1835,Female,48,Basic,41.32,14,1,55,0,277.12,4,86.0,7,2.0,1,1.7,7.06,Web,10.0,3,0
1836,Female,60,Basic,17.43,18,2,45,0,82.08,3,37.0,16,1.12,1,9.01,2.36,Web,45.0,1,5
1837,Female,54,Basic,36.93,37,2,0,0,279.25,2,63.0,3,12.33,12,10.36,8.99,Mobile,,2,14
1838,Female,54,Standard,39.35,46,1,22,0,7.5,3,49.0,11,4.18,9,7.5,3.22,Mobile,2.0,4,17
1839,Female,32,Basic,37.84,19,1,39,1,28.28,4,35.0,0,19.0,5,15.75,0.62,TV,47.0,1,9
1840,Male,46,Standard,41.91,19,1,33,1,145.66,2,5.0,5,3.8,2,13.31,9.47,Web,45.0,9,0
1841,Female,67,Basic,45.67,17,1,35,0,36.38,3,52.0,29,0.59,11,11.31,2.72,Mobile,47.0,2,3
1842,Female,60,Premium,9.43,33,4,49,0,71.55,1,75.0,24,1.38,18,12.22,9.97,Mobile,19.0,3,9
1843,Female,43,Basic,9.71,38,1,44,0,92.77,3,58.0,7,,4,15.27,5.47,Mobile,36.0,5,16
1844,Male,61,Premium,40.84,36,0,13,0,147.04,1,54.0,21,1.71,1,12.16,8.49,TV,,1,13
1845,Female,19,Premium,16.36,34,2,53,0,120.2,3,21.0,2,17.0,18,4.45,1.08,Mobile,43.0,3,7
1846,Male,37,Basic,7.63,37,0,20,0,277.03,1,,30,1.23,9,8.12,5.52,Mobile,10.0,4,2
1847,Female,32,Standard,23.06,37,1,42,0,266.37,4,,17,2.18,10,2.72,0.19,Mobile,30.0,9,9
1848,Female,69,Basic,41.89,0,4,42,1,225.68,3,23.0,7,0.0,0,17.43,3.8,Mobile,0.0,2,8
1849,Male,21,Premium,10.7,11,1,20,0,199.5,1,23.0,10,,0,4.37,0.41,TV,5.0,9,4
1850,Female,39,Standard,35.23,4,2,27,0,65.28,3,9.0,1,,8,12.01,4.62,Mobile,42.0,0,10
1851,Male,67,Basic,5.16,26,0,31,0,182.54,4,93.0,26,1.0,2,1.07,7.13,TV,35.0,7,14
1852,Male,55,Basic,9.94,38,0,29,0,48.38,2,76.0,29,1.31,18,6.36,8.78,Web,43.0,8,13
1853,Female,40,Basic,20.79,19,1,39,0,138.55,2,9.0,17,1.12,13,17.9,6.65,Web,15.0,4,4
1854,Male,43,Premium,8.76,39,1,11,1,141.15,2,57.0,8,4.88,14,15.88,7.25,Mobile,,5,11
1855,Female,68,Standard,43.07,18,0,28,0,208.46,2,,5,3.6,2,1.86,2.18,Mobile,,9,10
1856,Female,28,Premium,43.88,37,0,0,1,251.36,4,4.0,1,37.0,10,11.16,2.93,Mobile,1.0,2,5
1857,Male,45,Basic,39.0,14,1,25,0,99.55,4,48.0,11,1.27,6,7.68,9.38,Web,6.0,9,1
1858,Male,19,Basic,15.91,5,1,15,0,17.15,4,18.0,20,0.25,9,2.7,1.63,Mobile,39.0,9,5
1859,Male,25,Premium,142.75,8,3,17,0,18.86,3,51.0,27,0.3,24,16.37,9.91,Mobile,37.0,3,8
1860,Male,46,Basic,13.29,35,2,32,1,263.07,4,80.0,25,1.4,0,17.4,8.41,Web,4.0,1,9
1861,Female,28,Premium,17.66,47,0,51,0,148.47,2,64.0,9,5.22,14,10.09,8.02,Mobile,42.0,5,10
1862,Female,54,Basic,28.22,22,0,49,0,78.16,3,95.0,15,1.47,17,3.8,8.08,Mobile,2.0,7,8
1863,Male,35,Basic,38.08,9,2,41,1,14.52,4,38.0,14,0.64,6,8.39,3.73,Mobile,21.0,6,9
1864,Female,67,Standard,9.26,0,3,42,0,160.99,1,,22,0.0,16,0.65,7.93,Mobile,8.0,3,1
1865,Female,31,Premium,18.35,10,1,22,1,45.44,4,,9,1.11,0,14.05,3.54,TV,4.0,8,6
1866,Female,27,Premium,46.7,48,2,47,0,128.02,2,80.0,20,,14,18.07,3.66,Web,37.0,2,10
1867,Female,52,Basic,24.31,49,1,59,0,157.24,2,21.0,28,1.75,5,0.31,7.94,Mobile,31.0,6,6
1868,Male,26,Basic,47.25,19,0,4,0,72.61,2,77.0,10,1.9,15,13.1,3.9,Mobile,,3,9
1869,Male,52,Standard,49.61,27,0,20,0,63.66,2,22.0,15,,17,1.78,8.08,Mobile,13.0,2,0
1870,Female,28,Standard,28.7,21,1,0,1,10.84,3,81.0,25,0.84,11,4.63,0.11,Mobile,26.0,6,1
1871,Male,61,Standard,17.96,19,2,30,0,177.73,2,18.0,10,,8,10.71,1.72,Web,8.0,7,12
1872,Male,29,Basic,40.58,46,0,17,0,64.13,2,26.0,19,2.42,6,6.4,9.33,Web,18.0,1,13
1873,Male,20,Premium,12.17,37,2,20,0,264.08,3,17.0,20,1.85,15,0.12,6.29,Mobile,26.0,4,15
1874,Female,56,Standard,81.7,15,1,6,0,183.11,4,53.0,24,0.62,30,19.66,4.68,TV,8.0,1,14
1875,Female,31,Premium,40.32,1,0,0,0,169.14,1,16.0,15,0.07,2,3.42,5.8,TV,41.0,5,6
1876,Female,45,Standard,24.51,24,1,22,0,153.88,3,54.0,20,1.2,14,10.55,4.02,Mobile,45.0,8,10
1877,Male,28,Standard,14.07,26,3,26,0,68.52,1,89.0,10,2.6,3,10.31,1.33,Web,32.0,0,1
1878,Female,56,Premium,34.3,2,1,59,1,290.98,1,29.0,0,2.0,10,18.99,8.91,Web,40.0,0,6
1879,Female,42,Standard,37.97,22,1,1,0,290.28,3,97.0,21,1.05,1,15.41,7.54,Mobile,37.0,4,3
1880,Male,38,Premium,10.63,31,4,33,1,99.78,2,79.0,24,1.29,12,11.12,6.98,Mobile,,4,19
1881,Female,27,Premium,17.46,16,0,56,1,233.98,3,52.0,0,16.0,13,14.73,8.44,Mobile,23.0,8,19
1882,Female,60,Standard,14.96,39,1,15,1,40.18,2,80.0,4,,12,16.93,7.46,Mobile,8.0,6,2
1883,Male,32,Standard,22.09,19,1,39,0,235.26,3,9.0,23,0.83,0,6.47,5.16,Mobile,14.0,5,4
1884,Male,36,Basic,39.36,29,3,9,1,89.47,4,93.0,1,29.0,19,2.42,1.37,Web,19.0,7,11
1885,Male,65,Basic,37.12,27,1,19,0,90.29,1,29.0,14,1.93,1,16.22,1.07,TV,47.0,2,15
1886,Female,39,Basic,34.81,46,1,47,0,154.63,3,25.0,0,46.0,9,3.83,0.31,Web,17.0,0,10
1887,Female,38,Basic,5.28,44,2,36,1,120.74,1,70.0,19,2.32,14,6.82,4.92,Mobile,4.0,9,19
1888,Female,69,Basic,11.4,22,0,24,0,39.76,3,54.07312450582697,3,7.33,9,17.63,2.2038518001839575,Mobile,12.0,5,0
1889,Male,61,Basic,15.05,18,0,3,0,179.96,4,20.0,16,1.12,6,13.3,2.73,Web,,9,19
1890,Male,49,Basic,17.24,24,4,31,0,68.08,3,55.0,27,,0,1.74,8.78,Web,24.0,3,6
1891,Female,67,Standard,11.59,23,2,57,0,136.12,2,7.0,7,3.29,8,4.87,6.08,Web,26.0,5,8
1892,Female,40,Basic,23.46,0,1,44,0,73.15,3,28.0,3,0.0,11,3.11,9.85,Mobile,,1,2
1893,Male,30,Basic,8.38,27,2,27,1,257.99,2,31.0,3,9.0,8,0.64,9.5,Mobile,32.0,1,5
1894,Male,22,Standard,38.75,28,0,39,0,104.72,3,63.0,18,1.56,3,4.34,4.42,Mobile,45.0,8,5
1895,Male,21,Standard,40.45,43,1,12,0,266.81,4,87.0,23,1.87,16,12.95,6.57,Mobile,48.0,8,12
1896,Male,45,Standard,30.84,49,1,4,0,101.2,1,43.0,23,2.13,7,0.28,9.48,Mobile,32.0,7,10
1897,Female,31,Standard,9.04,49,0,16,0,57.95,3,66.0,2,24.5,2,19.25,7.84,Mobile,4.0,2,16
1898,Male,25,Premium,45.05,34,0,46,0,175.11,2,55.0,13,2.62,16,4.67,6.56,Web,35.0,1,5
1899,Female,26,Standard,48.45,49,0,6,0,168.77,4,96.0,11,4.45,18,5.84,5.92,Mobile,33.0,9,10
1900,Female,68,Standard,14.11,16,1,9,0,187.58,2,67.0,22,0.73,1,0.7,5.42,TV,48.0,2,10
1901,Female,52,Premium,36.71,10,0,26,0,94.13,4,10.0,30,0.33,9,1.39,1.39,Web,19.0,4,17
1902,Male,54,Premium,42.89,36,0,58,0,99.39,3,91.0,1,,6,19.97,1.06,TV,16.0,4,14
1903,Male,38,Standard,29.29,6,0,34,0,75.04,1,36.0,30,0.2,11,6.68,2.41,TV,15.0,2,11
1904,Male,35,Standard,19.55,25,1,22,1,278.88,3,7.0,3,8.33,8,13.59,5.74,Web,31.0,4,2
1905,Male,50,Basic,26.54,22,0,55,0,206.47,2,57.0,2,11.0,10,15.02,9.31,Web,,6,12
1906,Female,25,Standard,28.05,17,0,15,0,228.1,4,1.0,15,1.13,12,9.87,3.94,Mobile,5.0,4,14
1907,Male,68,Premium,23.03,28,1,51,1,62.28,3,,0,28.0,1,9.25,8.59,Mobile,37.0,9,19
1908,Male,66,Standard,46.84,38,2,26,0,200.17,4,31.0,14,2.71,10,6.72,0.22,Mobile,18.0,7,17
1909,Female,34,Premium,38.47,49,0,14,1,229.99,2,99.0,7,7.0,7,14.04,7.4,Mobile,13.0,9,16
1910,Male,60,Standard,15.86,33,0,5,0,106.02,4,18.0,19,1.74,2,10.51,0.9,Mobile,35.0,9,9
1911,Female,48,Premium,31.35,37,1,41,0,51.52,3,100.0,12,3.08,4,8.54,9.01,Web,17.0,4,10
1912,Female,51,Standard,35.99,7,2,38,0,210.62,2,17.0,10,,8,3.03,4.84,Web,8.0,5,8
1913,Female,23,Basic,11.31,20,0,23,0,185.29,3,98.0,18,1.11,8,13.35,5.08,Mobile,45.0,8,6
1914,Female,39,Standard,21.13,20,1,50,0,174.81,3,88.0,10,2.0,16,8.74,9.19,Mobile,29.0,7,8
1915,Female,31,Basic,45.75,48,0,22,0,58.86,3,39.0,24,2.0,1,2.09,4.39,Mobile,48.0,5,3
1916,Female,20,Basic,30.52,35,1,4,0,82.44,1,55.76116399675496,4,8.75,16,6.86,7.110598041107107,Mobile,14.0,3,10
1917,Female,29,Premium,73.8,16,1,6,0,189.34,4,39.0,28,0.57,2,0.91,6.81,Web,20.0,9,17
1918,Female,53,Basic,52.65,15,2,21,0,186.01,2,80.0,30,0.5,10,2.46,2.83,Web,18.0,5,13
1919,Male,29,Standard,28.32,14,0,28,0,168.64,1,65.0,20,0.7,16,19.87,0.61,Mobile,32.0,8,11
1920,Male,62,Basic,29.65,14,0,52,0,231.6,1,21.0,2,7.0,2,15.83,9.05,Web,47.0,2,1
1921,Male,19,Basic,20.05,39,2,30,0,245.32,1,36.0,11,3.55,0,19.76,3.25,Mobile,44.0,7,13
1922,Male,19,Premium,33.37,16,3,34,0,86.57,4,,19,0.84,5,18.81,-1.659151786860832,Mobile,18.0,0,2
1923,Female,32,Basic,8.09,0,2,57,0,51.49,3,19.0,13,0.0,9,19.15,9.07,Web,5.0,6,1
1924,Male,40,Standard,11.53,12,0,33,1,64.34,2,39.0,12,1.0,7,9.58,5.33,Mobile,3.0,3,7
1925,Female,46,Standard,29.58,37,0,18,0,87.99,2,11.0,2,18.5,11,13.54,6.97,Mobile,9.0,2,15
1926,Male,34,Standard,7.78,9,2,33,0,284.59,1,48.0,11,0.82,16,0.25,9.53,TV,6.0,9,6
1927,Male,49,Premium,44.64,32,1,29,0,45.46,4,,14,2.29,0,7.6,1.97,Mobile,1.0,4,17
1928,Male,24,Standard,11.4,25,0,18,0,264.23,1,98.0,1,25.0,6,13.51,6.31,Web,1.0,6,3
1929,Female,47,Standard,35.33,11,0,17,1,65.0,1,52.0,19,0.58,10,3.08,1.73,TV,11.0,4,19
1930,Male,45,Premium,22.6,18,0,0,0,107.79,1,59.0,6,3.0,15,17.9,2.59,Mobile,22.0,8,16
1931,Female,31,Basic,22.99,14,1,40,0,42.13,2,65.0,19,0.74,16,2.14,5.41,TV,23.0,6,11
1932,Female,61,Standard,39.42,4,0,57,1,35.49,1,27.0,17,0.24,13,16.76,2.23,Mobile,28.0,7,17
1933,Male,47,Premium,27.48,1,1,52,0,33.07,3,82.0,3,0.33,13,12.3,4.71,Web,24.0,3,4
1934,Male,34,Standard,37.65,13,2,15,0,106.11,1,36.52576004087968,8,1.62,5,17.2,-2.167165986503039,Mobile,22.0,8,10
1935,Male,49,Premium,27.73,28,0,56,0,159.49,2,51.0,29,0.97,1,4.48,6.5,TV,36.0,4,2
1936,Female,63,Standard,31.68,40,1,39,0,64.24,3,10.0,10,4.0,11,12.75,7.66,TV,39.0,4,7
1937,Male,23,Premium,39.23,0,1,54,0,280.14,2,42.0,16,0.0,15,4.46,2.33,TV,2.0,2,3
1938,Female,68,Premium,32.33,12,1,27,0,177.99,3,47.0,6,2.0,17,5.23,0.28,Web,21.0,6,12
1939,Female,41,Basic,32.7,48,1,53,0,266.09,1,57.0,14,3.43,5,2.27,0.67,Mobile,46.0,6,11
1940,Male,23,Basic,40.51,31,1,10,0,48.9,3,56.0,24,1.29,13,17.09,6.32,TV,8.0,5,6
1941,Male,44,Standard,47.71,33,1,47,1,47.33,2,13.0,2,16.5,13,16.04,10.0,Mobile,45.0,3,8
1942,Female,35,Standard,21.95,13,0,51,0,254.79,3,,13,1.0,6,5.63,6.86,Mobile,,6,13
1943,Female,41,Basic,30.97,37,0,31,0,172.55,4,53.0,8,4.62,8,3.59,0.09,Mobile,22.0,2,1
1944,Female,54,Basic,8.88,37,1,25,0,281.88,3,1.0,11,3.36,12,15.97,9.38,Web,14.0,2,5
1945,Male,41,Basic,21.15,49,3,9,0,48.33,3,41.0,12,4.08,7,9.27,8.58,Web,11.0,4,5
1946,Female,55,Premium,23.54,40,1,22,0,12.68,4,6.0,28,1.43,18,6.56,5.23,TV,36.0,9,18
1947,Male,51,Standard,42.59,14,1,47,0,275.39,4,8.0,8,1.75,12,13.63,8.1,Mobile,12.0,9,16
1948,Female,57,Standard,28.1,38,3,44,0,211.16,2,32.0,20,1.9,4,7.7,2.94,Web,8.0,8,10
1949,Female,64,Basic,37.9,5,1,38,1,243.11,3,90.0,13,0.38,13,14.56,1.22,Mobile,11.0,0,5
1950,Male,32,Basic,5.86,28,2,32,0,92.32,3,67.0,24,1.17,18,4.19,1.57,Web,4.0,2,7
1951,Female,28,Basic,25.9,36,2,13,0,5.9,1,63.0,2,18.0,6,11.36,2.36,Mobile,18.0,5,16
1952,Male,39,Basic,45.56,18,1,8,0,147.45,4,96.0,29,0.62,0,17.5,2.72,TV,49.0,1,15
1953,Male,41,Premium,15.09,0,1,13,0,297.05,3,62.0,6,0.0,16,16.23,4.22,Web,11.0,2,17
1954,Female,18,Premium,6.42,20,1,35,0,272.72,1,7.0,21,0.95,10,18.87,6.9,Web,28.0,7,17
1955,Male,35,Basic,24.5,38,1,54,0,26.25,3,58.0,1,38.0,9,0.42,1.32,TV,36.0,5,6
1956,Male,61,Basic,36.7,17,2,40,0,60.4,2,8.0,8,2.12,13,18.57,1.99,Mobile,49.0,4,16
1957,Female,29,Basic,25.45,26,1,1,0,96.81,3,11.0,25,1.04,10,4.81,1.14,TV,47.0,5,7
1958,Male,60,Standard,25.7,27,1,55,0,249.97,3,57.0,3,9.0,14,18.89,4.84,Mobile,46.0,9,3
1959,Male,45,Basic,35.14,7,0,10,0,248.29,1,48.0,7,1.0,8,5.1,7.14,Mobile,32.0,4,18
1960,Male,57,Basic,16.45,30,1,51,1,59.58,2,43.0,18,1.67,6,3.74,4.43,TV,5.0,9,19
1961,Female,24,Basic,38.84,11,1,13,0,162.26,1,10.0,20,0.55,6,12.55,7.44,Mobile,49.0,9,8
1962,Male,40,Standard,11.89,41,2,35,0,153.03,1,15.0,13,3.15,10,14.53,5.68,Mobile,48.0,0,3
1963,Female,38,Standard,22.81,5,0,34,1,127.21,2,65.0,0,5.0,8,19.24,3.16,Mobile,45.0,9,6
1964,Female,51,Standard,34.52,25,0,41,0,163.1,2,37.0,8,3.12,0,6.02,5.45,Mobile,14.0,0,6
1965,Male,28,Basic,42.28,15,0,51,0,91.37,3,42.0,19,0.79,13,9.04,8.31,Mobile,33.0,5,2
1966,Male,39,Premium,40.62,29,1,24,0,161.81,1,100.0,18,1.61,4,12.09,1.73,Mobile,20.0,2,12
1967,Male,59,Premium,37.48,18,2,32,0,207.25,1,66.0,9,2.0,17,16.48,5.63,Mobile,28.0,8,10
1968,Female,52,Basic,21.16,17,0,8,1,23.44,2,,26,0.65,9,15.63,6.75,TV,37.0,2,8
1969,Male,69,Basic,10.5,23,0,12,0,290.36,3,72.0,15,1.53,18,18.88,9.04,Web,2.0,0,15
1970,Male,46,Standard,14.76,44,1,42,0,53.76,2,58.0,27,1.63,10,10.84,6.04,Mobile,31.0,3,1
1971,Male,59,Basic,43.92,19,1,9,1,111.29,3,99.0,9,2.11,17,16.43,0.43,Mobile,1.0,9,1
1972,Male,45,Standard,43.58,6,0,56,0,143.84,4,6.0,1,6.0,14,16.07,5.69,Web,7.0,9,9
1973,Male,35,Standard,47.82,6,1,32,1,17.09,3,25.0,0,6.0,3,4.14,2.03,TV,,6,9
1974,Female,31,Standard,8.42,15,1,44,0,166.77,3,,7,2.14,0,6.89,4.64,Mobile,26.0,0,14
1975,Female,35,Basic,29.16,41,0,8,1,261.64,4,79.0,8,5.12,9,4.0,5.67,TV,,9,9
1976,Male,45,Standard,34.19,46,0,53,0,270.8,1,30.0,6,7.67,11,0.84,6.59,TV,37.0,2,18
1977,Male,41,Premium,36.98,13,2,39,0,101.23,2,23.0,26,0.5,6,17.0,0.73,Mobile,12.0,9,12
1978,Male,25,Basic,33.97,11,2,12,0,169.84,3,64.0,9,1.22,0,18.04,8.47,TV,36.0,0,9
1979,Male,59,Standard,39.65,28,2,23,0,234.16,2,55.0,24,1.17,11,8.42,9.44,Mobile,,8,5
1980,Female,62,Basic,21.18,14,1,39,0,79.59,3,62.0,17,,4,7.3,6.99,Web,0.0,9,1
1981,Male,25,Basic,13.07,7,2,58,0,160.9,1,25.0,14,0.5,13,9.41,6.03,Mobile,20.0,8,0
1982,Female,21,Standard,14.21,38,0,55,0,113.18,4,57.0,9,4.22,16,12.57,6.19,Mobile,8.0,3,10
1983,Female,44,Basic,5.54,8,2,59,1,116.56,2,,15,0.53,8,19.75,6.98,TV,8.0,5,17
1984,Male,53,Basic,20.76,45,0,16,1,32.77,1,68.0,20,2.25,14,17.43,8.81,Web,40.0,4,12
1985,Female,22,Basic,9.13,27,2,32,0,125.03,3,37.0,14,1.93,9,3.25,1.5,Web,42.0,6,18
1986,Female,50,Standard,19.47,26,1,22,0,52.46,1,46.0,24,1.08,9,17.54,0.34,Web,45.0,4,8
1987,Female,66,Standard,33.27,6,0,26,0,93.87,1,90.0,22,0.27,3,9.7,0.71,Mobile,19.0,6,10
1988,Female,51,Basic,45.25,43,0,43,0,102.43,2,,23,1.87,3,16.1,2.78,Web,28.0,5,12
1989,Male,47,Standard,42.78,13,2,43,0,132.03,4,78.0,14,0.93,14,16.9,4.03,Mobile,,9,4
1990,Male,25,Basic,16.37,10,0,56,0,275.49,3,,15,0.67,14,7.56,4.66,Mobile,3.0,9,17
1991,Female,56,Standard,11.03,31,1,42,0,191.14,4,74.0,16,1.94,11,0.56,2.25,Mobile,27.0,4,17
1992,Male,64,Standard,13.69,27,2,25,1,292.47,3,24.0,8,3.38,16,7.3,0.75,TV,14.0,5,10
1993,Male,43,Standard,48.69,5,0,23,1,179.24,1,67.0,5,1.0,9,0.6,2.49,Mobile,,7,6
1994,Male,54,Premium,29.73,34,2,10,0,242.62,2,85.0,14,2.43,11,10.28,7.72,Mobile,21.0,9,14
1995,Male,51,Premium,13.21,5,1,28,1,251.07,2,42.0,15,0.33,2,18.98,6.09,TV,39.0,8,9
1996,Male,24,Basic,42.83,23,0,47,0,223.01,2,50.0,12,1.92,9,17.7,7.4,TV,2.0,0,11
1997,Female,57,Premium,22.78,8,2,4,1,202.62,4,90.0,27,0.3,19,7.67,5.27,Web,20.0,2,17
1998,Male,45,Basic,45.46,1,0,23,0,128.28,4,88.0,28,0.04,16,15.13,2.55,Web,2.0,1,1
1999,Male,56,Premium,16.73,37,1,8,0,172.35,1,23.0,21,,15,14.62,9.65,TV,9.0,8,6
2000,Male,56,Basic,22.69,13,2,54,0,62.15,3,,11,1.18,2,11.55,8.48,TV,21.0,0,5
2001,Male,45,Basic,27.72,30,0,58,0,187.38,3,21.0,23,1.3,6,14.09,9.11,TV,42.0,6,11
2002,Female,31,Basic,45.17,29,1,9,0,156.72,2,26.0,18,1.61,15,18.07,2.15,Mobile,48.0,1,3
2003,Female,67,Basic,44.09,26,3,10,0,242.28,2,60.0,0,26.0,2,5.63,6.98,Web,7.0,0,7
2004,Female,55,Standard,30.85,35,3,30,0,271.25,2,87.0,11,3.18,14,3.51,5.48,TV,34.0,0,5
2005,Female,21,Premium,14.98,45,1,2,1,44.17,1,64.0,9,5.0,1,6.43,2.15,Mobile,8.0,5,14
2006,Male,59,Standard,23.15,30,1,24,0,208.82,2,64.0,21,1.43,11,12.22,8.17,Web,6.0,2,1
2007,Female,35,Standard,48.9,41,1,52,1,285.26,3,13.0,30,1.37,5,9.65,0.03,TV,19.0,7,10
2008,Male,61,Standard,32.35,5,0,42,1,275.77,4,,23,0.22,6,13.45,1.71,Web,1.0,6,18
2009,Male,65,Basic,40.15,42,0,39,0,251.16,2,19.0,3,14.0,14,8.91,1.66,Mobile,35.0,6,13
2010,Male,42,Basic,25.24,44,1,26,0,19.26,1,96.0,5,8.8,17,13.02,5.8,Web,9.0,3,15
2011,Male,24,Basic,28.94,17,2,0,1,79.48,4,44.0,3,5.67,14,1.77,5.11,TV,20.0,1,0
2012,Male,55,Basic,24.3,13,0,48,1,48.75,3,38.0,9,1.44,18,8.68,9.29,Mobile,38.0,2,19
2013,Female,45,Basic,36.63,19,0,47,0,278.45,4,83.0,2,,6,12.91,8.29,Mobile,44.0,0,18
2014,Female,22,Basic,43.32,10,2,15,0,225.92,4,80.0,21,0.48,4,5.83,3.3,Web,36.0,2,11
2015,Female,20,Basic,27.83,36,0,34,1,161.88,3,29.0,16,2.25,19,6.46,5.29,Web,45.0,4,9
2016,Female,61,Basic,26.64,39,0,14,0,293.92,2,76.0,20,1.95,19,0.41,3.1,Web,39.0,0,6
2017,Male,48,Premium,20.31,3,0,33,0,62.44,1,85.0,5,0.6,15,15.73,2.01,Web,,9,15
2018,Female,64,Basic,12.97,43,1,52,0,194.26,3,,13,3.31,13,9.71,6.11,TV,43.0,5,9
2019,Male,59,Standard,47.27,5,1,10,0,184.77,1,72.0,5,1.0,5,3.33,8.25,Web,40.0,1,0
2020,Female,37,Standard,19.22,22,5,8,0,105.43,4,91.0,13,1.69,6,12.61,0.3,Mobile,48.0,3,6
2021,Male,36,Standard,41.03,7,0,56,0,148.19,4,22.0,2,3.5,9,2.39,0.49,Web,49.0,1,7
2022,Male,65,Basic,185.95,29,3,23,0,74.44,4,22.0,28,1.04,16,9.3,0.37,TV,8.0,2,4
2023,Female,28,Basic,40.59,35,1,36,0,204.75,1,31.0,4,8.75,3,2.69,7.02,TV,48.0,6,12
2024,Male,57,Basic,47.15,41,1,34,0,128.38,3,80.0,18,2.28,10,13.53,3.48,TV,41.0,2,3
2025,Male,20,Basic,33.05,10,0,21,1,11.95,3,39.0,27,0.37,0,3.78,7.09,Web,34.0,9,8
2026,Female,40,Basic,45.41,46,1,39,0,285.48,4,37.0,26,1.77,7,19.08,2.23,Mobile,26.0,6,12
2027,Male,24,Standard,12.55,4,0,37,0,152.92,1,61.0,4,1.0,10,12.03,0.1,Web,49.0,6,10
2028,Female,40,Standard,33.2,2,0,6,0,213.16,2,42.0,2,1.0,2,0.44,6.65,Web,38.0,7,14
2029,Female,24,Standard,39.75,14,2,43,0,63.09,3,91.0,17,0.82,2,8.4,1.95,Mobile,,5,3
2030,Female,63,Standard,17.22,1,2,29,0,42.53,2,84.0,29,0.03,18,3.21,5.56,Mobile,23.0,0,18
2031,Male,51,Basic,38.33,1,0,59,0,271.21,4,53.0,14,0.07,18,12.1,4.34,Mobile,27.0,6,17
2032,Male,59,Premium,40.03,7,0,28,0,179.33,4,40.0,7,1.0,5,15.3,8.91,Mobile,16.0,3,11
2033,Male,36,Basic,42.4,45,0,54,0,150.54,4,51.0,19,2.37,5,6.17,0.38,Web,47.0,7,0
2034,Female,26,Standard,19.08,29,0,38,0,158.74,3,,7,4.14,19,13.51,4.46,Mobile,42.0,5,17
2035,Male,65,Standard,35.67,40,0,40,0,74.68,2,93.0,11,3.64,11,17.42,8.38,Web,,0,17
2036,Female,68,Standard,18.69,4,0,8,1,274.24,3,44.0,23,,8,18.11,6.8,Web,21.0,4,7
2037,Female,35,Basic,38.26,29,1,0,0,68.2,2,82.0,12,2.42,12,2.46,8.79,TV,22.0,1,12
2038,Male,58,Standard,25.83,43,1,2,0,51.61,1,45.0,21,2.05,4,7.1,9.91,TV,44.0,5,11
2039,Female,65,Basic,31.89,9,0,4,1,279.36,3,49.0,21,0.43,6,5.46,5.57,Web,13.0,4,10
2040,Male,62,Basic,23.71,32,2,10,0,80.98,2,50.0,19,1.68,19,11.41,3.45,Web,17.0,9,2
2041,Male,59,Basic,12.29,23,0,3,0,259.43,1,86.0,21,1.1,18,16.32,0.81,Mobile,46.0,3,18
2042,Male,42,Basic,13.01,18,2,43,0,232.89,2,69.0,12,1.5,1,12.88,6.28,Mobile,28.0,1,17
2043,Male,69,Standard,8.49,29,0,32,0,117.67,4,18.0,5,5.8,7,19.66,7.77,TV,40.0,2,19
2044,Male,31,Premium,32.81,24,1,32,1,79.93,3,67.0,9,2.67,3,0.79,4.99,TV,47.0,3,16
2045,Female,61,Basic,43.19,10,2,44,0,228.9,1,48.0,20,0.5,12,3.98,2.05,Mobile,33.0,9,5
2046,Female,42,Premium,5.94,48,0,19,0,181.29,1,22.0,25,,17,17.03,9.05,Web,44.0,8,18
2047,Female,36,Premium,7.98,34,0,36,0,79.94,3,4.0,5,6.8,2,7.85,8.96,Web,28.0,6,9
2048,Male,56,Premium,25.59,0,1,19,0,267.81,2,63.0,30,0.0,10,15.58,3.83,Mobile,37.0,2,9
2049,Male,32,Premium,38.2,16,1,33,0,217.69,3,32.0,25,0.64,4,19.43,6.57,Web,17.0,1,4
2050,Male,33,Basic,12.1,30,0,20,0,273.24,4,75.0,27,1.11,15,11.8,7.7,Web,0.0,0,14
2051,Female,44,Basic,17.22,5,2,57,0,134.05,2,99.0,11,0.45,19,13.32,1.02,Mobile,24.0,1,7
2052,Male,57,Standard,15.44,12,2,50,0,42.82,3,58.0,20,0.6,1,7.69,8.45,TV,23.0,2,15
